496;Baraúna;RN;0.574;0.562;0.756;0.446
497;Barbacena;MG;0.769;0.751;0.881;0.687
498;Barbalha;CE;0.683;0.613;0.817;0.637
499;Barbosa;SP;0.699;0.676;0.843;0.599
500;Barbosa Ferraz;PR;0.696;0.667;0.808;0.625
501;Barcarena;PA;0.662;0.643;0.801;0.564
502;Barcelona;RN;0.566;0.564;0.726;0.442
503;Barcelos;AM;0.500;0.545;0.728;0.315
504;Bariri;SP;0.750;0.736;0.867;0.662
505;Barra;BA;0.557;0.503;0.750;0.457
506;Barra Bonita;SC;0.701;0.692;0.830;0.599
507;Barra Bonita;SP;0.788;0.762;0.869;0.739
508;Barra da Estiva;BA;0.575;0.566;0.717;0.469
509;Barra D'Alcântara;PI;0.577;0.526;0.777;0.471
510;Barra de Guabiraba;PE;0.577;0.558;0.726;0.474
511;Barra de Santa Rosa;PB;0.562;0.542;0.753;0.434
512;Barra de Santana;PB;0.567;0.526;0.747;0.465
513;Barra de Santo Antônio;AL;0.557;0.552;0.732;0.428
514;Barra de São Francisco;ES;0.683;0.673;0.815;0.580
515;Barra de São Miguel;AL;0.615;0.638;0.767;0.475
516;Barra de São Miguel;PB;0.572;0.584;0.728;0.440
517;Barra do Bugres;MT;0.693;0.684;0.818;0.595
518;Barra do Chapéu;SP;0.660;0.617;0.779;0.599
519;Barra do Choça;BA;0.551;0.563;0.770;0.386
520;Barra do Corda;MA;0.606;0.585;0.763;0.498
521;Barra do Garças;MT;0.748;0.738;0.817;0.693
522;Barra do Guarita;RS;0.734;0.696;0.845;0.672
523;Barra do Jacaré;PR;0.744;0.678;0.813;0.747
524;Barra do Mendes;BA;0.630;0.578;0.784;0.553
525;Barra do Ouro;TO;0.603;0.557;0.760;0.517
526;Barra do Piraí;RJ;0.733;0.723;0.819;0.665
527;Barra do Quaraí;RS;0.662;0.659;0.802;0.548
528;Barra do Ribeiro;RS;0.670;0.691;0.822;0.529
529;Barra do Rio Azul;RS;0.723;0.703;0.842;0.638
530;Barra do Rocha;BA;0.577;0.585;0.705;0.465
531;Barra do Turvo;SP;0.641;0.625;0.792;0.532
532;Barra dos Coqueiros;SE;0.649;0.647;0.776;0.545
533;Barra Funda;RS;0.763;0.731;0.856;0.710
534;Barra Longa;MG;0.624;0.613;0.823;0.482
535;Barra Mansa;RJ;0.729;0.720;0.819;0.657
536;Barra Velha;SC;0.738;0.735;0.857;0.639
537;Barracão;PR;0.706;0.716;0.833;0.590
538;Barracão;RS;0.710;0.711;0.885;0.568
539;Barras;PI;0.595;0.558;0.779;0.485
540;Barreira;CE;0.616;0.551;0.771;0.551
541;Barreiras;BA;0.721;0.695;0.807;0.668
542;Barreiras do Piauí;PI;0.557;0.560;0.730;0.423
543;Barreirinha;AM;0.574;0.469;0.774;0.522
544;Barreirinhas;MA;0.570;0.515;0.752;0.479
545;Barreiros;PE;0.586;0.561;0.730;0.491
546;Barretos;SP;0.789;0.762;0.875;0.738
547;Barrinha;SP;0.725;0.711;0.829;0.646
548;Barro;CE;0.599;0.556;0.758;0.510
549;Barro Alto;BA;0.607;0.551;0.739;0.550
550;Barro Alto;GO;0.742;0.701;0.854;0.682
551;Barro Duro;PI;0.612;0.611;0.729;0.514
552;Barro Preto;BA;0.602;0.576;0.744;0.508
553;Barrocas;BA;0.610;0.574;0.786;0.503
554;Barrolândia;TO;0.642;0.600;0.817;0.541
555;Barroquinha;CE;0.571;0.512;0.720;0.505
556;Barros Cassal;RS;0.650;0.690;0.795;0.500
557;Barroso;MG;0.734;0.675;0.864;0.678
558;Barueri;SP;0.786;0.791;0.866;0.708
559;Bastos;SP;0.751;0.696;0.848;0.718
560;Bataguassu;MS;0.710;0.698;0.847;0.606
561;Batalha;AL;0.594;0.563;0.752;0.496
562;Batalha;PI;0.545;0.540;0.755;0.398
563;Batatais;SP;0.761;0.766;0.840;0.685
564;Batayporã;MS;0.684;0.702;0.814;0.559
565;Baturité;CE;0.619;0.574;0.753;0.548
566;Bauru;SP;0.801;0.800;0.854;0.752
567;Bayeux;PB;0.649;0.619;0.779;0.566
568;Bebedouro;SP;0.780;0.756;0.853;0.735
569;Beberibe;CE;0.638;0.585;0.778;0.571
570;Bela Cruz;CE;0.623;0.533;0.760;0.598
571;Bela Vista;MS;0.698;0.699;0.830;0.585
572;Bela Vista da Caroba;PR;0.681;0.667;0.828;0.572
573;Bela Vista de Goiás;GO;0.716;0.721;0.837;0.607
574;Bela Vista de Minas;MG;0.674;0.644;0.795;0.597
575;Bela Vista do Maranhão;MA;0.554;0.515;0.735;0.450
576;Bela Vista do Paraíso;PR;0.716;0.721;0.844;0.604
577;Bela Vista do Piauí;PI;0.576;0.520;0.709;0.519
578;Bela Vista do Toldo;SC;0.675;0.624;0.826;0.598
579;Belágua;MA;0.512;0.417;0.707;0.455
580;Belém;AL;0.593;0.587;0.764;0.464
581;Belém;PA;0.746;0.751;0.822;0.673
582;Belém;PB;0.592;0.557;0.759;0.492
583;Belém de Maria;PE;0.578;0.537;0.749;0.479
584;Belém do Brejo do Cruz;PB;0.578;0.550;0.779;0.451
585;Belém do Piauí;PI;0.551;0.537;0.696;0.448
586;Belém do São Francisco;PE;0.642;0.611;0.784;0.553
587;Belford Roxo;RJ;0.684;0.662;0.808;0.598
588;Belmiro Braga;MG;0.660;0.653;0.830;0.531
589;Belmonte;BA;0.598;0.577;0.771;0.480
590;Belmonte;SC;0.705;0.699;0.820;0.611
591;Belo Campo;BA;0.575;0.562;0.760;0.444
592;Belo Horizonte;MG;0.810;0.841;0.856;0.737
593;Belo Jardim;PE;0.629;0.617;0.783;0.514
594;Belo Monte;AL;0.517;0.507;0.725;0.376
595;Belo Oriente;MG;0.686;0.655;0.813;0.606
596;Belo Vale;MG;0.655;0.672;0.814;0.514
597;Belterra;PA;0.588;0.548;0.775;0.478
598;Beneditinos;PI;0.557;0.561;0.780;0.394
599;Benedito Leite;MA;0.546;0.531;0.719;0.426
600;Benedito Novo;SC;0.740;0.723;0.868;0.645
601;Benevides;PA;0.665;0.623;0.798;0.592
602;Benjamin Constant;AM;0.574;0.526;0.763;0.471
603;Benjamin Constant do Sul;RS;0.619;0.601;0.801;0.492
604;Bento de Abreu;SP;0.744;0.706;0.820;0.712
605;Bento Fernandes;RN;0.582;0.542;0.737;0.494
606;Bento Gonçalves;RS;0.778;0.805;0.842;0.695
607;Bequimão;MA;0.601;0.510;0.757;0.561
608;Berilo;MG;0.628;0.580;0.816;0.524
609;Berizal;MG;0.604;0.560;0.757;0.520
610;Bernardino Batista;PB;0.558;0.526;0.716;0.462
611;Bernardino de Campos;SP;0.734;0.713;0.838;0.662
612;Bernardo do Mearim;MA;0.604;0.544;0.742;0.547
613;Bernardo Sayão;TO;0.638;0.606;0.748;0.573
614;Bertioga;SP;0.730;0.727;0.817;0.654
615;Bertolínia;PI;0.612;0.596;0.758;0.507
616;Bertópolis;MG;0.594;0.576;0.799;0.455
617;Beruri;AM;0.506;0.512;0.731;0.346
618;Betânia;PE;0.559;0.533;0.742;0.441
619;Betânia do Piauí;PI;0.489;0.486;0.702;0.342
620;Betim;MG;0.749;0.709;0.864;0.687
621;Bezerros;PE;0.606;0.608;0.752;0.487
622;Bias Fortes;MG;0.620;0.605;0.796;0.495
623;Bicas;MG;0.744;0.726;0.850;0.667
624;Biguaçu;SC;0.739;0.733;0.836;0.659
625;Bilac;SP;0.768;0.743;0.845;0.722
626;Biquinhas;MG;0.688;0.684;0.857;0.555
627;Birigui;SP;0.780;0.743;0.869;0.734
628;Biritiba-Mirim;SP;0.712;0.710;0.795;0.640
629;Biritinga;BA;0.538;0.525;0.738;0.402
630;Bituruna;PR;0.667;0.645;0.829;0.556
631;Blumenau;SC;0.806;0.812;0.894;0.722
632;Boa Esperança;ES;0.679;0.651;0.816;0.590
633;Boa Esperança;MG;0.704;0.694;0.855;0.587
634;Boa Esperança;PR;0.720;0.687;0.808;0.673
635;Boa Esperança do Iguaçu;PR;0.700;0.673;0.848;0.602
636;Boa Esperança do Sul;SP;0.681;0.692;0.811;0.562
637;Boa Hora;PI;0.575;0.534;0.772;0.460
638;Boa Nova;BA;0.567;0.535;0.753;0.453
639;Boa Ventura;PB;0.599;0.566;0.790;0.480
640;Boa Ventura de São Roque;PR;0.655;0.635;0.802;0.553
641;Boa Viagem;CE;0.598;0.553;0.768;0.504
642;Boa Vista;PB;0.649;0.590;0.796;0.582
643;Boa Vista;RR;0.752;0.737;0.816;0.708
644;Boa Vista da Aparecida;PR;0.670;0.668;0.801;0.563
645;Boa Vista das Missões;RS;0.676;0.666;0.825;0.561
646;Boa Vista do Buricá;RS;0.762;0.761;0.834;0.697
647;Boa Vista do Cadeado;RS;0.703;0.692;0.851;0.590
648;Boa Vista do Gurupi;MA;0.545;0.515;0.681;0.461
649;Boa Vista do Incra;RS;0.731;0.703;0.867;0.641
650;Boa Vista do Ramos;AM;0.565;0.496;0.750;0.484
651;Boa Vista do Sul;RS;0.728;0.770;0.852;0.587
652;Boa Vista do Tupim;BA;0.551;0.514;0.729;0.447
653;Boca da Mata;AL;0.604;0.560;0.758;0.518
654;Boca do Acre;AM;0.588;0.576;0.777;0.455
655;Bocaina;PI;0.632;0.614;0.773;0.532
656;Bocaina;SP;0.742;0.741;0.840;0.656
657;Bocaina de Minas;MG;0.645;0.665;0.848;0.476
658;Bocaina do Sul;SC;0.647;0.642;0.768;0.549
659;Bocaiúva;MG;0.700;0.648;0.822;0.644
660;Bocaiúva do Sul;PR;0.640;0.679;0.816;0.473
661;Bodó;RN;0.629;0.570;0.772;0.565
662;Bodocó;PE;0.565;0.543;0.745;0.445
663;Bodoquena;MS;0.666;0.665;0.776;0.573
664;Bofete;SP;0.705;0.700;0.821;0.609
665;Boituva;SP;0.780;0.757;0.861;0.728
666;Bom Conselho;PE;0.563;0.585;0.704;0.433
667;Bom Despacho;MG;0.750;0.742;0.861;0.661
668;Bom Jardim;MA;0.538;0.519;0.750;0.400
669;Bom Jardim;PE;0.602;0.552;0.767;0.515
670;Bom Jardim;RJ;0.660;0.707;0.809;0.503
671;Bom Jardim da Serra;SC;0.696;0.710;0.835;0.568
672;Bom Jardim de Goiás;GO;0.670;0.680;0.811;0.545
673;Bom Jardim de Minas;MG;0.673;0.653;0.822;0.569
674;Bom Jesus;PB;0.597;0.584;0.762;0.477
675;Bom Jesus;PI;0.668;0.665;0.799;0.562
676;Bom Jesus;RN;0.584;0.583;0.743;0.460
677;Bom Jesus;RS;0.666;0.697;0.832;0.510
678;Bom Jesus;SC;0.718;0.740;0.827;0.606
679;Bom Jesus da Lapa;BA;0.633;0.615;0.775;0.533
680;Bom Jesus da Penha;MG;0.735;0.696;0.862;0.662
681;Bom Jesus da Serra;BA;0.546;0.535;0.749;0.407
682;Bom Jesus das Selvas;MA;0.558;0.537;0.751;0.431
683;Bom Jesus de Goiás;GO;0.701;0.699;0.860;0.573
684;Bom Jesus do Amparo;MG;0.683;0.655;0.834;0.582
685;Bom Jesus do Araguaia;MT;0.661;0.665;0.784;0.555
686;Bom Jesus do Galho;MG;0.623;0.615;0.800;0.491
687;Bom Jesus do Itabapoana;RJ;0.732;0.723;0.819;0.662
688;Bom Jesus do Norte;ES;0.734;0.689;0.854;0.673
689;Bom Jesus do Oeste;SC;0.712;0.725;0.830;0.601
690;Bom Jesus do Sul;PR;0.697;0.640;0.805;0.656
691;Bom Jesus do Tocantins;PA;0.589;0.601;0.777;0.437
692;Bom Jesus do Tocantins;TO;0.660;0.621;0.833;0.555
693;Bom Jesus dos Perdões;SP;0.713;0.716;0.802;0.631
694;Bom Lugar;MA;0.562;0.486;0.741;0.493
695;Bom Princípio;RS;0.746;0.751;0.836;0.661
696;Bom Princípio do Piauí;PI;0.532;0.526;0.770;0.372
697;Bom Progresso;RS;0.723;0.700;0.840;0.643
698;Bom Repouso;MG;0.653;0.647;0.821;0.523
699;Bom Retiro;SC;0.699;0.704;0.869;0.559
700;Bom Retiro do Sul;RS;0.739;0.725;0.857;0.649
701;Bom Sucesso;MG;0.692;0.680;0.808;0.602
702;Bom Sucesso;PB;0.592;0.558;0.752;0.494
703;Bom Sucesso;PR;0.686;0.692;0.820;0.570
704;Bom Sucesso de Itararé;SP;0.660;0.605;0.775;0.613
705;Bom Sucesso do Sul;PR;0.742;0.704;0.836;0.695
706;Bombinhas;SC;0.781;0.753;0.864;0.732
707;Bonfim;MG;0.637;0.669;0.834;0.464
708;Bonfim;RR;0.626;0.597;0.809;0.509
709;Bonfim do Piauí;PI;0.542;0.542;0.707;0.415
710;Bonfinópolis;GO;0.683;0.671;0.817;0.580
711;Bonfinópolis de Minas;MG;0.678;0.655;0.796;0.598
712;Boninal;BA;0.612;0.564;0.789;0.514
713;Bonito;BA;0.561;0.552;0.685;0.467
714;Bonito;MS;0.670;0.714;0.831;0.508
715;Bonito;PA;0.546;0.531;0.770;0.398
716;Bonito;PE;0.561;0.559;0.754;0.420
717;Bonito de Minas;MG;0.537;0.514;0.776;0.388
718;Bonito de Santa Fé;PB;0.574;0.564;0.786;0.427
719;Bonópolis;GO;0.630;0.630;0.813;0.488
720;Boqueirão;PB;0.607;0.592;0.763;0.496
721;Boqueirão do Leão;RS;0.700;0.725;0.843;0.562
722;Boqueirão do Piauí;PI;0.560;0.555;0.729;0.434
723;Boquim;SE;0.604;0.581;0.771;0.492
724;Boquira;BA;0.603;0.564;0.782;0.497
725;Borá;SP;0.746;0.712;0.863;0.675
726;Boracéia;SP;0.754;0.723;0.866;0.685
727;Borba;AM;0.560;0.532;0.776;0.425
728;Borborema;PB;0.558;0.544;0.750;0.426
729;Borborema;SP;0.730;0.710;0.831;0.658
730;Borda da Mata;MG;0.730;0.703;0.865;0.640
731;Borebi;SP;0.705;0.674;0.846;0.615
732;Borrazópolis;PR;0.717;0.695;0.838;0.633
733;Bossoroca;RS;0.692;0.665;0.821;0.608
734;Botelhos;MG;0.702;0.702;0.868;0.568
735;Botucatu;SP;0.800;0.790;0.869;0.746
736;Botumirim;MG;0.602;0.540;0.782;0.517
737;Botuporã;BA;0.575;0.543;0.754;0.464
738;Botuverá;SC;0.724;0.741;0.848;0.604
739;Bozano;RS;0.745;0.773;0.853;0.628
740;Braço do Norte;SC;0.778;0.746;0.881;0.716
741;Braço do Trombudo;SC;0.780;0.766;0.883;0.702
742;Braga;RS;0.674;0.656;0.830;0.563
743;Bragança;PA;0.600;0.589;0.755;0.486
744;Bragança Paulista;SP;0.776;0.772;0.861;0.704
745;Braganey;PR;0.701;0.689;0.797;0.627
746;Branquinha;AL;0.513;0.534;0.699;0.362
747;Brás Pires;MG;0.625;0.582;0.801;0.523
748;Brasil Novo;PA;0.613;0.632;0.809;0.451
749;Brasilândia;MS;0.701;0.721;0.837;0.570
750;Brasilândia de Minas;MG;0.674;0.646;0.848;0.559
751;Brasilândia do Sul;PR;0.681;0.680;0.813;0.572
752;Brasilândia do Tocantins;TO;0.684;0.640;0.831;0.601
753;Brasiléia;AC;0.614;0.619;0.770;0.485
754;Brasileira;PI;0.577;0.572;0.752;0.446
755;Brasília;DF;0.824;0.863;0.873;0.742
756;Brasília de Minas;MG;0.656;0.612;0.813;0.568
757;Brasnorte;MT;0.696;0.695;0.850;0.571
758;Brasópolis;MG;0.692;0.697;0.841;0.566
759;Braúna;SP;0.737;0.725;0.830;0.664
760;Braúnas;MG;0.624;0.635;0.802;0.478
761;Brazabrantes;GO;0.701;0.677;0.826;0.615
762;Brejão;PE;0.547;0.540;0.725;0.417
763;Brejetuba;ES;0.656;0.630;0.828;0.540
764;Brejinho;PE;0.574;0.563;0.681;0.493
765;Brejinho;RN;0.592;0.585;0.722;0.492
766;Brejinho de Nazaré;TO;0.686;0.635;0.820;0.619
767;Brejo;MA;0.562;0.517;0.758;0.454
768;Brejo Alegre;SP;0.710;0.702;0.826;0.618
769;Brejo da Madre de Deus;PE;0.562;0.581;0.734;0.417
770;Brejo de Areia;MA;0.519;0.507;0.677;0.408
771;Brejo do Cruz;PB;0.597;0.575;0.798;0.463
772;Brejo do Piauí;PI;0.515;0.531;0.725;0.354
773;Brejo dos Santos;PB;0.619;0.564;0.776;0.541
774;Brejo Grande;SE;0.540;0.515;0.701;0.435
775;Brejo Grande do Araguaia;PA;0.591;0.588;0.743;0.473
776;Brejo Santo;CE;0.647;0.596;0.768;0.592
777;Brejões;BA;0.597;0.560;0.775;0.490
778;Brejolândia;BA;0.592;0.533;0.746;0.523
779;Breu Branco;PA;0.568;0.555;0.781;0.422
780;Breves;PA;0.503;0.524;0.778;0.312
781;Britânia;GO;0.672;0.692;0.802;0.546
782;Brochier;RS;0.699;0.723;0.851;0.554
783;Brodowski;SP;0.755;0.738;0.864;0.675
784;Brotas;SP;0.740;0.724;0.815;0.688
785;Brotas de Macaúbas;BA;0.570;0.552;0.754;0.445
786;Brumadinho;MG;0.747;0.761;0.857;0.639
787;Brumado;BA;0.656;0.630;0.807;0.554
788;Brunópolis;SC;0.661;0.646;0.819;0.545
789;Brusque;SC;0.795;0.794;0.894;0.707
790;Bueno Brandão;MG;0.658;0.662;0.848;0.507
791;Buenópolis;MG;0.669;0.650;0.796;0.579
792;Buenos Aires;PE;0.593;0.556;0.778;0.481
793;Buerarema;BA;0.613;0.604;0.772;0.495
794;Bugre;MG;0.627;0.602;0.800;0.511
795;Buíque;PE;0.527;0.497;0.746;0.395
796;Bujari;AC;0.589;0.603;0.772;0.439
797;Bujaru;PA;0.552;0.495;0.779;0.437
798;Buri;SP;0.667;0.642;0.799;0.578
799;Buritama;SP;0.763;0.736;0.839;0.720
800;Buriti;MA;0.548;0.479;0.714;0.480
801;Buriti Alegre;GO;0.710;0.700;0.831;0.614
802;Buriti Bravo;MA;0.590;0.539;0.752;0.506
803;Buriti de Goiás;GO;0.687;0.707;0.806;0.570
804;Buriti do Tocantins;TO;0.627;0.575;0.713;0.601
805;Buriti dos Lopes;PI;0.565;0.544;0.735;0.452
806;Buriti dos Montes;PI;0.574;0.527;0.780;0.460
807;Buriticupu;MA;0.556;0.533;0.708;0.455
808;Buritinópolis;GO;0.704;0.727;0.813;0.591
809;Buritirama;BA;0.565;0.504;0.761;0.471
810;Buritirana;MA;0.583;0.540;0.725;0.505
811;Buritis;MG;0.672;0.666;0.815;0.558
812;Buritis;RO;0.616;0.650;0.751;0.479
813;Buritizal;SP;0.735;0.743;0.830;0.643
814;Buritizeiro;MG;0.624;0.603;0.768;0.524
815;Butiá;RS;0.689;0.691;0.848;0.558
816;Caapiranga;AM;0.569;0.544;0.775;0.436
817;Caaporã;PB;0.602;0.565;0.757;0.509
818;Caarapó;MS;0.692;0.676;0.828;0.592
819;Caatiba;BA;0.561;0.579;0.752;0.406
820;Cabaceiras;PB;0.611;0.574;0.759;0.523
821;Cabaceiras do Paraguaçu;BA;0.581;0.525;0.763;0.490
822;Cabeceira Grande;MG;0.648;0.638;0.788;0.542
823;Cabeceiras;GO;0.668;0.637;0.819;0.571
824;Cabeceiras do Piauí;PI;0.583;0.540;0.769;0.476
825;Cabedelo;PB;0.748;0.782;0.822;0.651
826;Cabixi;RO;0.650;0.650;0.757;0.559
827;Cabo de Santo Agostinho;PE;0.686;0.654;0.812;0.609
828;Cabo Frio;RJ;0.735;0.743;0.836;0.640
829;Cabo Verde;MG;0.674;0.686;0.847;0.527
830;Cabrália Paulista;SP;0.694;0.667;0.811;0.619
831;Cabreúva;SP;0.738;0.717;0.828;0.678
832;Cabrobó;PE;0.623;0.581;0.773;0.539
833;Caçador;SC;0.735;0.728;0.878;0.620
834;Caçapava;SP;0.788;0.754;0.858;0.755
835;Caçapava do Sul;RS;0.704;0.699;0.855;0.585
836;Cacaulândia;RO;0.646;0.664;0.801;0.506
837;Cacequi;RS;0.700;0.680;0.807;0.626
838;Cáceres;MT;0.708;0.691;0.813;0.633
839;Cachoeira;BA;0.647;0.615;0.762;0.577
840;Cachoeira Alta;GO;0.710;0.750;0.840;0.569
841;Cachoeira da Prata;MG;0.741;0.689;0.834;0.707
842;Cachoeira de Goiás;GO;0.727;0.680;0.838;0.674
843;Cachoeira de Minas;MG;0.706;0.673;0.821;0.637
844;Cachoeira de Pajeú;MG;0.578;0.563;0.771;0.444
845;Cachoeira do Arari;PA;0.546;0.525;0.778;0.398
846;Cachoeira do Piriá;PA;0.473;0.449;0.779;0.303
847;Cachoeira do Sul;RS;0.742;0.739;0.854;0.648
848;Cachoeira dos Índios;PB;0.587;0.583;0.766;0.453
849;Cachoeira Dourada;GO;0.698;0.703;0.804;0.602
850;Cachoeira Dourada;MG;0.726;0.695;0.850;0.648
851;Cachoeira Grande;MA;0.537;0.422;0.773;0.476
852;Cachoeira Paulista;SP;0.764;0.733;0.837;0.728
853;Cachoeiras de Macacu;RJ;0.700;0.695;0.817;0.603
854;Cachoeirinha;PE;0.579;0.587;0.753;0.439
855;Cachoeirinha;RS;0.757;0.749;0.857;0.675
856;Cachoeirinha;TO;0.627;0.548;0.762;0.590
857;Cachoeiro de Itapemirim;ES;0.746;0.733;0.837;0.677
858;Cacimba de Areia;PB;0.596;0.553;0.771;0.497
859;Cacimba de Dentro;PB;0.564;0.551;0.777;0.419
860;Cacimbas;PB;0.523;0.501;0.672;0.425
861;Cacimbinhas;AL;0.531;0.559;0.697;0.384
862;Cacique Doble;RS;0.662;0.677;0.810;0.528
863;Cacoal;RO;0.718;0.727;0.821;0.620
864;Caconde;SP;0.720;0.701;0.858;0.620
865;Caçu;GO;0.730;0.774;0.840;0.599
866;Caculé;BA;0.637;0.621;0.769;0.541
867;Caém;BA;0.546;0.535;0.701;0.434
868;Caetanópolis;MG;0.706;0.674;0.845;0.617
869;Caetanos;BA;0.542;0.536;0.725;0.409
870;Caeté;MG;0.728;0.690;0.844;0.663
871;Caetés;PE;0.522;0.497;0.732;0.392
872;Caetité;BA;0.625;0.631;0.801;0.484
873;Cafarnaum;BA;0.584;0.554;0.734;0.490
874;Cafeara;PR;0.693;0.683;0.811;0.602
875;Cafelândia;PR;0.748;0.723;0.835;0.692
876;Cafelândia;SP;0.742;0.714;0.867;0.661
877;Cafezal do Sul;PR;0.692;0.686;0.792;0.611
878;Caiabu;SP;0.729;0.682;0.823;0.691
879;Caiana;MG;0.633;0.631;0.833;0.483
880;Caiapônia;GO;0.693;0.701;0.808;0.588
881;Caibaté;RS;0.719;0.709;0.857;0.611
882;Caibi;SC;0.728;0.737;0.830;0.631
883;Caiçara;PB;0.592;0.580;0.733;0.488
884;Caiçara;RS;0.699;0.721;0.817;0.580
885;Caiçara do Norte;RN;0.574;0.572;0.727;0.454
886;Caiçara do Rio do Vento;RN;0.587;0.553;0.734;0.499
887;Caicó;RN;0.710;0.703;0.824;0.619
888;Caieiras;SP;0.781;0.740;0.861;0.749
889;Cairu;BA;0.627;0.600;0.807;0.510
890;Caiuá;SP;0.697;0.665;0.802;0.635
891;Cajamar;SP;0.728;0.713;0.810;0.668
892;Cajapió;MA;0.553;0.466;0.720;0.505
893;Cajari;MA;0.523;0.456;0.747;0.421
894;Cajati;SP;0.694;0.658;0.832;0.611
895;Cajazeiras;PB;0.679;0.668;0.815;0.574
896;Cajazeiras do Piauí;PI;0.562;0.525;0.752;0.449
897;Cajazeirinhas;PB;0.550;0.521;0.773;0.413
898;Cajobi;SP;0.734;0.714;0.822;0.674
899;Cajueiro;AL;0.562;0.542;0.691;0.473
900;Cajueiro da Praia;PI;0.546;0.551;0.739;0.400
901;Cajuri;MG;0.617;0.599;0.804;0.487
902;Cajuru;SP;0.713;0.693;0.825;0.633
903;Calçado;PE;0.566;0.529;0.731;0.468
904;Calçoene;AP;0.643;0.636;0.759;0.550
905;Caldas;MG;0.687;0.701;0.873;0.529
906;Caldas Brandão;PB;0.568;0.562;0.723;0.451
907;Caldas Novas;GO;0.733;0.739;0.832;0.640
908;Caldazinha;GO;0.685;0.669;0.814;0.591
909;Caldeirão Grande;BA;0.573;0.526;0.758;0.473
910;Caldeirão Grande do Piauí;PI;0.588;0.561;0.744;0.486
911;Califórnia;PR;0.722;0.718;0.821;0.638
912;Calmon;SC;0.622;0.618;0.779;0.500
913;Calumbi;PE;0.571;0.567;0.715;0.460
914;Camacan;BA;0.581;0.608;0.768;0.419
915;Camaçari;BA;0.694;0.681;0.798;0.616
916;Camacho;MG;0.690;0.639;0.840;0.612
917;Camalaú;PB;0.567;0.549;0.770;0.431
918;Camamu;BA;0.565;0.562;0.710;0.452
919;Camanducaia;MG;0.689;0.707;0.837;0.553
920;Camapuã;MS;0.703;0.715;0.817;0.596
921;Camaquã;RS;0.697;0.715;0.819;0.578
922;Camaragibe;PE;0.692;0.656;0.805;0.628
923;Camargo;RS;0.736;0.762;0.854;0.612
924;Cambará;PR;0.721;0.711;0.818;0.645
925;Cambará do Sul;RS;0.697;0.705;0.838;0.574
926;Cambé;PR;0.734;0.724;0.840;0.651
927;Cambira;PR;0.725;0.702;0.835;0.651
928;Camboriú;SC;0.726;0.736;0.866;0.600
929;Cambuci;RJ;0.691;0.672;0.809;0.608
930;Cambuí;MG;0.751;0.722;0.872;0.674
931;Cambuquira;MG;0.699;0.691;0.856;0.577
932;Cametá;PA;0.577;0.538;0.754;0.474
933;Camocim;CE;0.620;0.565;0.729;0.578
934;Camocim de São Félix;PE;0.588;0.585;0.738;0.472
935;Campanário;MG;0.616;0.607;0.831;0.464
936;Campanha;MG;0.709;0.715;0.849;0.587
937;Campestre;AL;0.559;0.550;0.729;0.435
938;Campestre;MG;0.698;0.712;0.843;0.566
939;Campestre da Serra;RS;0.706;0.713;0.886;0.557
940;Campestre de Goiás;GO;0.653;0.628;0.799;0.556
941;Campestre do Maranhão;MA;0.652;0.611;0.774;0.586
942;Campina da Lagoa;PR;0.704;0.677;0.829;0.623
943;Campina das Missões;RS;0.738;0.698;0.849;0.677
944;Campina do Monte Alegre;SP;0.717;0.687;0.846;0.634
945;Campina do Simão;PR;0.630;0.598;0.792;0.527
946;Campina Grande;PB;0.720;0.702;0.812;0.654
947;Campina Grande do Sul;PR;0.718;0.712;0.860;0.605
948;Campina Verde;MG;0.704;0.714;0.868;0.562
949;Campinaçu;GO;0.631;0.644;0.819;0.476
950;Campinápolis;MT;0.538;0.597;0.803;0.324
951;Campinas;SP;0.805;0.829;0.860;0.731
952;Campinas do Piauí;PI;0.544;0.524;0.776;0.397
953;Campinas do Sul;RS;0.760;0.753;0.842;0.691
954;Campinorte;GO;0.688;0.685;0.841;0.565
955;Campo Alegre;AL;0.570;0.531;0.742;0.470
956;Campo Alegre;SC;0.714;0.677;0.845;0.636
957;Campo Alegre de Goiás;GO;0.694;0.702;0.811;0.586
958;Campo Alegre de Lourdes;BA;0.557;0.516;0.778;0.430
959;Campo Alegre do Fidalgo;PI;0.537;0.528;0.762;0.385
960;Campo Azul;MG;0.621;0.550;0.799;0.546
961;Campo Belo;MG;0.711;0.706;0.868;0.586
962;Campo Belo do Sul;SC;0.641;0.648;0.768;0.528
963;Campo Bom;RS;0.745;0.755;0.852;0.643
964;Campo Bonito;PR;0.681;0.690;0.813;0.562
965;Campo do Brito;SE;0.621;0.625;0.793;0.484
966;Campo do Meio;MG;0.683;0.655;0.827;0.588
967;Campo do Tenente;PR;0.686;0.661;0.806;0.606
968;Campo Erê;SC;0.690;0.702;0.787;0.595
969;Campo Florido;MG;0.706;0.735;0.858;0.558
970;Campo Formoso;BA;0.586;0.566;0.749;0.475
971;Campo Grande;AL;0.524;0.502;0.739;0.387
972;Campo Grande;MS;0.784;0.790;0.844;0.724
973;Campo Grande do Piauí;PI;0.560;0.545;0.721;0.446
974;Campo Largo;PR;0.745;0.730;0.854;0.664
975;Campo Largo do Piauí;PI;0.528;0.479;0.766;0.401
976;Campo Limpo de Goiás;GO;0.661;0.654;0.829;0.533
977;Campo Limpo Paulista;SP;0.769;0.733;0.840;0.739
